Vendor ID,Vendor Name,Division,Class,Sub-Class,Vendor Style,Description,Color,Case-pack,Cost,Reg Retail,Original Retail,Total Quantity,Location,Ship Dates,Cancel Dates,PO_ID,Brand Name,SKU,currency,gender
VENDOR-DEMO-0583,Fictional Supplier 0583,Menswear,Apparel,Shirts,DEMO-STYLE-0583,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0583,Fictional Demo Brand,SKU-DEMO-0583,INR,Men
VENDOR-DEMO-0584,Fictional Supplier 0584,Menswear,Apparel,Shirts,DEMO-STYLE-0584,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0584,Fictional Demo Brand,SKU-DEMO-0584,INR,Men
VENDOR-DEMO-0585,Fictional Supplier 0585,Menswear,Apparel,Shirts,DEMO-STYLE-0585,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0585,Fictional Demo Brand,SKU-DEMO-0585,INR,Men
VENDOR-DEMO-0586,Fictional Supplier 0586,Menswear,Apparel,Shirts,DEMO-STYLE-0586,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0586,Fictional Demo Brand,SKU-DEMO-0586,INR,Men
VENDOR-DEMO-0587,Fictional Supplier 0587,Menswear,Apparel,Shirts,DEMO-STYLE-0587,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0587,Fictional Demo Brand,SKU-DEMO-0587,INR,Men
VENDOR-DEMO-0588,Fictional Supplier 0588,Menswear,Apparel,Shirts,DEMO-STYLE-0588,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0588,Fictional Demo Brand,SKU-DEMO-0588,INR,Men
VENDOR-DEMO-0589,Fictional Supplier 0589,Menswear,Apparel,Shirts,DEMO-STYLE-0589,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0589,Fictional Demo Brand,SKU-DEMO-0589,INR,Men
VENDOR-DEMO-0590,Fictional Supplier 0590,Menswear,Apparel,Shirts,DEMO-STYLE-0590,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0590,Fictional Demo Brand,SKU-DEMO-0590,INR,Men
VENDOR-DEMO-0591,Fictional Supplier 0591,Menswear,Apparel,Shirts,DEMO-STYLE-0591,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0591,Fictional Demo Brand,SKU-DEMO-0591,INR,Men
VENDOR-DEMO-0592,Fictional Supplier 0592,Menswear,Apparel,Shirts,DEMO-STYLE-0592,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0592,Fictional Demo Brand,SKU-DEMO-0592,INR,Men
VENDOR-DEMO-0593,Fictional Supplier 0593,Menswear,Apparel,Shirts,DEMO-STYLE-0593,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0593,Fictional Demo Brand,SKU-DEMO-0593,INR,Men
VENDOR-DEMO-0594,Fictional Supplier 0594,Menswear,Apparel,Shirts,DEMO-STYLE-0594,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0594,Fictional Demo Brand,SKU-DEMO-0594,INR,Men
VENDOR-DEMO-0595,Fictional Supplier 0595,Menswear,Apparel,Shirts,DEMO-STYLE-0595,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0595,Fictional Demo Brand,SKU-DEMO-0595,INR,Men
VENDOR-DEMO-0596,Fictional Supplier 0596,Menswear,Apparel,Shirts,DEMO-STYLE-0596,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0596,Fictional Demo Brand,SKU-DEMO-0596,INR,Men
VENDOR-DEMO-0597,Fictional Supplier 0597,Menswear,Apparel,Shirts,DEMO-STYLE-0597,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0597,Fictional Demo Brand,SKU-DEMO-0597,INR,Men
VENDOR-DEMO-0598,Fictional Supplier 0598,Menswear,Apparel,Shirts,DEMO-STYLE-0598,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0598,Fictional Demo Brand,SKU-DEMO-0598,INR,Men
VENDOR-DEMO-0599,Fictional Supplier 0599,Menswear,Apparel,Shirts,DEMO-STYLE-0599,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0599,Fictional Demo Brand,SKU-DEMO-0599,INR,Men
VENDOR-DEMO-0600,Fictional Supplier 0600,Menswear,Apparel,Shirts,DEMO-STYLE-0600,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0600,Fictional Demo Brand,SKU-DEMO-0600,INR,Men
